,date,deal_status,qty,product_id,product_name,manufacturer,product_group_code,product_group_name,model_name
15172,2021-10-27,active,4,223.0,Зерноуборочный комбайн John Deere S790 [551hp] (Combine rotary; Class IX),John Deere,HARV,Зерноуборочные комбайны,HARV-S790 [551hp]
15171,2021-10-27,active,2,153.0,Разбрасыватель KUHN 	PSC 181,KUHN,TL,Прицепное оборудование,TL-	PSC 181
15170,2021-10-27,active,4,95.0,погрузчик JCB JCB 527-58 AGRI,JCB,LDR,Погрузчики,LDR-JCB 527-58 AGRI
15169,2021-10-27,active,5,128.0,Косилка-плющилка KUHN FC 8830 D,KUHN,TL,Прицепное оборудование,TL-FC 8830 D
15168,2021-10-27,active,5,231.0,Зерноуборочный комбайн John Deere W650 [320hp] (Combine walker; Class VI),John Deere,HARV,Зерноуборочные комбайны,HARV-W650 [320hp]
15167,2021-10-27,active,4,51.0,Зерновые сеялки John Deere 1590,John Deere,TL,Прицепное оборудование,TL-1590
15190,2021-10-27,active,4,44.0,Пневматическая сеялка John Deere 730LL,John Deere,TL,Прицепное оборудование,TL-730LL
15165,2021-10-27,active,2,90.0,Трактор JCB Fastrac 8330,JCB,TR,Тракторы,TR-Fastrac 8330
15164,2021-10-27,active,3,156.0,Трактор John Deere 9420R [420hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9420R [420hp]
15163,2021-10-27,active,2,10.0,Прицепные опрыскиватели John Deere M732,John Deere,SPR,Опрыскиватели,SPR-M732
15162,2021-10-27,active,5,78.0,Почвообрабатывающая техника John Deere 2633VT,John Deere,TL,Прицепное оборудование,TL-2633VT
15161,2021-10-27,active,4,62.0,Сеялки точного высева John Deere DB74 (междурядье 70),John Deere,TL,Прицепное оборудование,TL-DB74 (междурядье 70)
15174,2021-10-27,active,3,115.0,Рыхлитель KUHN RPR 4830-630,KUHN,TL,Прицепное оборудование,TL-RPR 4830-630
15189,2021-10-27,active,4,161.0,Трактор John Deere 9520R [520hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9520R [520hp]
15188,2021-10-27,active,2,151.0,Разбрасыватель KUHN PSC 161,KUHN,TL,Прицепное оборудование,TL-PSC 161
15209,2021-10-27,active,4,155.0,Трактор John Deere 9410R [410hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9410R [410hp]
15216,2021-10-27,active,2,205.0,Трактор John Deere 9470RT [470hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9470RT [470hp]
15215,2021-10-27,active,5,176.0,Трактор John Deere 6140M [140hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6140M [140hp]
15214,2021-10-27,active,2,146.0,Разбрасыватель KUHN 8132,KUHN,TL,Прицепное оборудование,TL-8132
15213,2021-10-27,active,5,179.0,Трактор John Deere 6170M [170hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-6170M [170hp]
15212,2021-10-27,active,2,226.0,Зерноуборочный комбайн John Deere 3316 SKD [140hp] (Combine walker; Class I-IV),John Deere,HARV,Зерноуборочные комбайны,HARV-3316 SKD [140hp]
15211,2021-10-27,active,2,61.0,Сеялки точного высева John Deere DB55 (междурядье 70),John Deere,TL,Прицепное оборудование,TL-DB55 (междурядье 70)
15210,2021-10-27,active,2,47.0,Пневматическая сеялка John Deere 1890,John Deere,TL,Прицепное оборудование,TL-1890
15208,2021-10-27,active,5,184.0,Трактор John Deere 7830 [205hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7830 [205hp]
15207,2021-10-27,active,2,181.0,Трактор John Deere 6195M [195hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-6195M [195hp]
15206,2021-10-27,active,2,16.0,Пресс-подборщик John Deere V451G,John Deere,TL,Прицепное оборудование,TL-V451G
15205,2021-10-27,active,5,12.0,Прицепные опрыскиватели John Deere M944,John Deere,SPR,Опрыскиватели,SPR-M944
15203,2021-10-27,active,5,230.0,Зерноуборочный комбайн John Deere W540 [255hp] (Combine walker; Class V),John Deere,HARV,Зерноуборочные комбайны,HARV-W540 [255hp]
15202,2021-10-27,active,3,144.0,Разбрасыватель KUHN 8118,KUHN,TL,Прицепное оборудование,TL-8118
15204,2021-10-27,active,5,70.0,Почвообрабатывающая техника John Deere 2720,John Deere,TL,Прицепное оборудование,TL-2720
15200,2021-10-27,active,3,80.0,Разбрасыватель удобрений John Deere DN224,John Deere,TL,Прицепное оборудование,TL-DN224
299,2021-10-27,empty,0,,,,,,
15191,2021-10-27,active,4,22.0,Пресс-подборщик John Deere L624,John Deere,TL,Прицепное оборудование,TL-L624
15192,2021-10-27,active,4,73.0,Почвообрабатывающая техника John Deere 2230LL,John Deere,TL,Прицепное оборудование,TL-2230LL
15201,2021-10-27,active,3,210.0,Трактор John Deere 9570R [570hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9570R [570hp]
15194,2021-10-27,active,5,156.0,Трактор John Deere 9420R [420hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9420R [420hp]
15195,2021-10-27,active,5,126.0,Косилка-плющилка KUHN FC 4061 TC,KUHN,TL,Прицепное оборудование,TL-FC 4061 TC
15193,2021-10-27,active,2,200.0,Трактор John Deere 8335RT [335hp] (Tractor Track; CCH),John Deere,TR,Тракторы,TR-8335RT [335hp]
15196,2021-10-27,active,3,143.0,Разбрасыватель KUHN 8114,KUHN,TL,Прицепное оборудование,TL-8114
15197,2021-10-27,active,4,173.0,Трактор John Deere 6125M [125hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6125M [125hp]
15198,2021-10-27,active,3,189.0,Трактор John Deere 8295R [295hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8295R [295hp]
15199,2021-10-27,active,5,171.0,Трактор John Deere 6105M [105hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6105M [105hp]
15187,2021-10-27,active,5,173.0,Трактор John Deere 6125M [125hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6125M [125hp]
15233,2021-10-28,active,3,139.0,Пресс-подборщик KUHN 	VB 2285,KUHN,TL,Прицепное оборудование,TL-	VB 2285
15238,2021-10-28,active,3,217.0,Зерноуборочный комбайн John Deere S670 [373hp] (Combine rotary; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-S670 [373hp]
15235,2021-10-28,active,3,124.0,Косилка-плющилка KUHN FC 3161 TC,KUHN,TL,Прицепное оборудование,TL-FC 3161 TC
15236,2021-10-28,active,4,97.0,погрузчик JCB JCB 560-80 AGRI,JCB,LDR,Погрузчики,LDR-JCB 560-80 AGRI
15237,2021-10-28,active,2,87.0,Самоходная косилка John Deere W260,John Deere,TL,Прицепное оборудование,TL-W260
15234,2021-10-28,active,3,196.0,Трактор John Deere 8430 [305hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8430 [305hp]
15245,2021-10-28,active,2,66.0,Почвообрабатывающая техника John Deere 913,John Deere,TL,Прицепное оборудование,TL-913
15240,2021-10-28,active,2,70.0,Почвообрабатывающая техника John Deere 2720,John Deere,TL,Прицепное оборудование,TL-2720
15241,2021-10-28,active,4,175.0,Трактор John Deere 6135B [135hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6135B [135hp]
15242,2021-10-28,active,2,77.0,Почвообрабатывающая техника John Deere 2633,John Deere,TL,Прицепное оборудование,TL-2633
15248,2021-10-28,active,4,171.0,Трактор John Deere 6105M [105hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6105M [105hp]
15247,2021-10-28,active,3,185.0,Трактор John Deere 7930 [220hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7930 [220hp]
15232,2021-10-28,active,4,127.0,Косилка-плющилка KUHN FC 10030,KUHN,TL,Прицепное оборудование,TL-FC 10030
15246,2021-10-28,active,5,29.0,Косилки-плющилки John Deere 635,John Deere,TL,Прицепное оборудование,TL-635
15239,2021-10-28,active,3,10.0,Прицепные опрыскиватели John Deere M732,John Deere,SPR,Опрыскиватели,SPR-M732
15231,2021-10-28,active,5,99.0,Борона KUHN TDH 8210-22,KUHN,TL,Прицепное оборудование,TL-TDH 8210-22
15218,2021-10-28,active,4,94.0,погрузчик JCB JCB 526-56 AGRI,JCB,LDR,Погрузчики,LDR-JCB 526-56 AGRI
15229,2021-10-28,active,4,101.0,Борона KUHN TDH 8210-28,KUHN,TL,Прицепное оборудование,TL-TDH 8210-28
15228,2021-10-28,active,3,166.0,Трактор John Deere 7830 [205hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7830 [205hp]
15227,2021-10-28,active,5,92.0,погрузчик JCB JCB 541-70,JCB,LDR,Погрузчики,LDR-JCB 541-70
15226,2021-10-28,active,4,78.0,Почвообрабатывающая техника John Deere 2633VT,John Deere,TL,Прицепное оборудование,TL-2633VT
15225,2021-10-28,active,5,97.0,погрузчик JCB JCB 560-80 AGRI,JCB,LDR,Погрузчики,LDR-JCB 560-80 AGRI
15224,2021-10-28,active,5,5.0,Самоходный опрыскиватель John Deere M4030,John Deere,SPR,Опрыскиватели,SPR-M4030
15223,2021-10-28,active,3,52.0,Сеялки точного высева John Deere 1705,John Deere,TL,Прицепное оборудование,TL-1705
15222,2021-10-28,active,4,15.0,Пресс-подборщик John Deere 560M,John Deere,TL,Прицепное оборудование,TL-560M
15221,2021-10-28,active,3,124.0,Косилка-плющилка KUHN FC 3161 TC,KUHN,TL,Прицепное оборудование,TL-FC 3161 TC
15220,2021-10-28,active,4,51.0,Зерновые сеялки John Deere 1590,John Deere,TL,Прицепное оборудование,TL-1590
15219,2021-10-28,active,5,44.0,Пневматическая сеялка John Deere 730LL,John Deere,TL,Прицепное оборудование,TL-730LL
15243,2021-10-28,active,4,84.0,Разбрасыватель удобрений John Deere DN485,John Deere,TL,Прицепное оборудование,TL-DN485
15217,2021-10-28,active,5,61.0,Сеялки точного высева John Deere DB55 (междурядье 70),John Deere,TL,Прицепное оборудование,TL-DB55 (междурядье 70)
300,2021-10-28,empty,0,,,,,,
15230,2021-10-28,active,3,108.0,Культиватор KUHN 	DMR 4855-13,KUHN,TL,Прицепное оборудование,TL-	DMR 4855-13
15244,2021-10-28,active,3,59.0,Сеялки точного высева John Deere DB37 (междурядье 45/70),John Deere,TL,Прицепное оборудование,TL-DB37 (междурядье 45/70)
15280,2021-10-29,active,3,84.0,Разбрасыватель удобрений John Deere DN485,John Deere,TL,Прицепное оборудование,TL-DN485
15249,2021-10-29,active,2,139.0,Пресс-подборщик KUHN 	VB 2285,KUHN,TL,Прицепное оборудование,TL-	VB 2285
15306,2021-10-29,active,4,99.0,Борона KUHN TDH 8210-22,KUHN,TL,Прицепное оборудование,TL-TDH 8210-22
15305,2021-10-29,active,5,115.0,Рыхлитель KUHN RPR 4830-630,KUHN,TL,Прицепное оборудование,TL-RPR 4830-630
15304,2021-10-29,active,3,45.0,Пневматическая сеялка John Deere 1830,John Deere,TL,Прицепное оборудование,TL-1830
15303,2021-10-29,active,5,215.0,Зерноуборочный комбайн John Deere S550 [290hp] (Combine rotary; Class VI),John Deere,HARV,Зерноуборочные комбайны,HARV-S550 [290hp]
15302,2021-10-29,active,5,20.0,Пресс-подборщик John Deere F441M,John Deere,TL,Прицепное оборудование,TL-F441M
15301,2021-10-29,active,3,76.0,Почвообрабатывающая техника John Deere 200,John Deere,TL,Прицепное оборудование,TL-200
15300,2021-10-29,active,2,221.0,Зерноуборочный комбайн John Deere S770 [378hp] (Combine rotary; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-S770 [378hp]
15299,2021-10-29,active,4,129.0,Косилка-плющилка KUHN FC 9530,KUHN,TL,Прицепное оборудование,TL-FC 9530
15298,2021-10-29,active,5,137.0,Пресс-подборщик KUHN VB 2260,KUHN,TL,Прицепное оборудование,TL-VB 2260
15297,2021-10-29,active,3,187.0,Трактор John Deere 8270R [270hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8270R [270hp]
15296,2021-10-29,active,2,221.0,Зерноуборочный комбайн John Deere S770 [378hp] (Combine rotary; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-S770 [378hp]
15295,2021-10-29,active,4,105.0,Борона KUHN TDH 8210-36Q,KUHN,TL,Прицепное оборудование,TL-TDH 8210-36Q
15294,2021-10-29,active,2,175.0,Трактор John Deere 6135B [135hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6135B [135hp]
15293,2021-10-29,active,4,102.0,Борона KUHN TDH 8210-31,KUHN,TL,Прицепное оборудование,TL-TDH 8210-31
15292,2021-10-29,active,2,154.0,Трактор John Deere 9330 [388hp] (Tractor 4WD; CCH),John Deere,TR,Тракторы,TR-9330 [388hp]
15279,2021-10-29,active,2,65.0,Почвообрабатывающая техника John Deere 2100,John Deere,TL,Прицепное оборудование,TL-2100
15290,2021-10-29,active,4,98.0,Борона KUHN TDH 8210-19,KUHN,TL,Прицепное оборудование,TL-TDH 8210-19
15289,2021-10-29,active,3,111.0,Культиватор KUHN 	PERFORMER 4000,KUHN,TL,Прицепное оборудование,TL-	PERFORMER 4000
15288,2021-10-29,active,4,99.0,Борона KUHN TDH 8210-22,KUHN,TL,Прицепное оборудование,TL-TDH 8210-22
15287,2021-10-29,active,3,58.0,Сеялки точного высева John Deere 1795,John Deere,TL,Прицепное оборудование,TL-1795
15286,2021-10-29,active,2,80.0,Разбрасыватель удобрений John Deere DN224,John Deere,TL,Прицепное оборудование,TL-DN224
15285,2021-10-29,active,3,12.0,Прицепные опрыскиватели John Deere M944,John Deere,SPR,Опрыскиватели,SPR-M944
15284,2021-10-29,active,2,81.0,Разбрасыватель удобрений John Deere DN236,John Deere,TL,Прицепное оборудование,TL-DN236
